2015-11-15,1447516800,,,
S1900710,P056,923,0030,34,10,N
S1900710,P056,936,0030,5.5,10,N
S1900710,P056,922,0030,25,10,N
S1900710,P060,923,0030,22,10,N
S1900710,P060,936,0030,5.8,10,N
S1900710,P060,922,0030,24,10,N
S2202553,P001,911,0024,0,00,N
S2202553,P002,911,0024,1.9,10,N
S2202553,P003,911,0024,1.9,10,N
S2202553,P001,922,0015,11,00,N
S2202553,P002,922,0015,8,10,N
S2202553,P003,922,0015,12,10,N
S2202553,P001,923,0015,28,00,N
S2202553,P002,923,0015,96,10,N
S2202553,P003,923,0015,89,10,N
S2202553,P001,924,0015,0,00,N
S2202553,P002,924,0015,5,10,N
S2202553,P003,924,0015,4,10,N
S2202553,P001,926,0015,0,00,N
S2202553,P002,926,0015,18,10,N
S2202553,P003,926,0015,20,10,N
S2202553,P001,936,0015,27.8,00,N
S2202553,P002,936,0015,13.1,10,N
S2202553,P003,936,0015,11.8,10,N
S1900685,P002,911,0024,15.8,10,N
S1900685,P421,911,0024,10.5,10,N
S1900685,P421,922,0015,20,10,N
S1900685,P421,923,0015,72,10,N
S1900685,P421,936,0015,6,10,N
S1900685,P411,911,0024,5,10,N
S1900685,P411,922,0015,28,10,N
S1900685,P411,923,0015,82,10,N
S1900685,P411,936,0015,11.8,10,N
S2300438,P001,911,0030,5,10,N
E5601197,P002,911,0030,5.5,10,N
E5601197,P003,911,0030,5.5,10,N
S1602755,P101,911,0030,4.6,10,N
S1602755,P201,911,0030,5.1,10,N
S1602755,P301,911,0030,0,00,N
E5400878,P010,911,0018,1.6,10,N
E5600332,P001,911,0030,4.5,10,N
E5600332,P002,911,0030,3,10,N
E5600332,P003,911,0030,3.5,10,N
E5600056,P004,911,0036,2.8,10,N
E5600056,P006,911,0036,2.2,00,N
E5600056,P007,911,0036,3.1,10,N
E5600056,P008,911,0036,2.2,00,N
E5600056,P009,911,0036,2.7,10,N
E5600056,P016,911,0036,3.3,10,N
E5600056,P017,911,0036,2.5,10,N
E5600056,P018,911,0036,4.7,00,N
E5600056,P021,911,0036,2.9,10,N
E5600056,P022,911,0036,3.1,10,N
E5600056,P023,911,0036,1.3,10,N
E5600056,P024,911,0036,5.9,10,N
E5600850,PC01,911,0030,6,10,N
E4900744,P001,911,0030,9.5,10,N
E4900744,P002,911,0030,6,10,N
E4900744,P023,911,0030,0,00,N
E5600869,P001,911,0030,4.8,10,N
S1900710,P070,911,0036,6.1,10,N
S1900710,P015,911,0036,0,00,N
